year,years,foreigners male arrivals,foreigners male departures,foreigners male balance,foreigners female arrivals,foreigners female departures,foreigners female balance,foreigners total arrivals,foreigners total departures,foreigners total balance,total male arrivals,total male departures,total male balance,total female arrivals,total female departures,total female balance,total arrivals,total departures,total balance
2013,36 years,16441,11370,5071,7640,4273,3367,24081,15643,8438,17621,12977,4644,8589,5538,3051,26210,18515,7695
2013,37 years,15483,10959,4524,7341,4068,3273,22824,15027,7797,16654,12492,4162,8270,5284,2986,24924,17776,7148
2013,38 years,15087,10737,4350,7124,4078,3046,22211,14815,7396,16207,12187,4020,7953,5174,2779,24160,17361,6799
2013,39 years,14529,10381,4148,6851,3926,2925,21380,14307,7073,15568,11654,3914,7568,4862,2706,23136,16516,6620
2013,40 years,13160,9581,3579,6518,3698,2820,19678,13279,6399,14132,10825,3307,7160,4549,2611,21292,15374,5918
2013,41 years,12969,9432,3537,6345,3694,2651,19314,13126,6188,14006,10648,3358,7006,4558,2448,21012,15206,5806
2013,42 years,12316,9025,3291,5934,3574,2360,18250,12599,5651,13413,10230,3183,6585,4379,2206,19998,14609,5389
2013,43 years,12124,8956,3168,5721,3475,2246,17845,12431,5414,13213,10234,2979,6408,4236,2172,19621,14470,5151
2013,44 years,11463,8634,2829,5654,3319,2335,17117,11953,5164,12585,9932,2653,6381,4141,2240,18966,14073,4893
2013,45 years,11106,8188,2918,5496,3352,2144,16602,11540,5062,12266,9482,2784,6187,4175,2012,18453,13657,4796
2013,46 years,10151,7591,2560,5010,3116,1894,15161,10707,4454,11362,8941,2421,5669,3920,1749,17031,12861,4170
2013,47 years,8718,6737,1981,4184,2603,1581,12902,9340,3562,9932,8036,1896,4854,3385,1469,14786,11421,3365
2013,48 years,8212,6298,1914,4149,2658,1491,12361,8956,3405,9342,7579,1763,4833,3439,1394,14175,11018,3157
2013,49 years,8000,6097,1903,3954,2509,1445,11954,8606,3348,9078,7302,1776,4604,3252,1352,13682,10554,3128
2013,50 years,7264,5770,1494,3870,2453,1417,11134,8223,2911,8314,6935,1379,4542,3159,1383,12856,10094,2762
2013,51 years,6617,5203,1414,3421,2318,1103,10038,7521,2517,7597,6186,1411,4033,2965,1068,11630,9151,2479
2013,52 years,6186,4938,1248,3306,2209,1097,9492,7147,2345,7111,5919,1192,3876,2827,1049,10987,8746,2241
2013,53 years,5979,4841,1138,3213,2210,1003,9192,7051,2141,6848,5679,1169,3752,2777,975,10600,8456,2144
2013,54 years,5299,4304,995,2932,1965,967,8231,6269,1962,6036,5106,930,3403,2488,915,9439,7594,1845
2013,55 years,4798,4010,788,2748,1961,787,7546,5971,1575,5508,4772,736,3226,2423,803,8734,7195,1539
2013,56 years,4212,3547,665,2513,1811,702,6725,5358,1367,4880,4233,647,2923,2244,679,7803,6477,1326
2013,57 years,3775,3257,518,2216,1661,555,5991,4918,1073,4388,3850,538,2550,2054,496,6938,5904,1034
2013,58 years,3158,2793,365,2053,1532,521,5211,4325,886,3717,3372,345,2364,1912,452,6081,5284,797
2013,59 years,2619,2329,290,1789,1402,387,4408,3731,677,3139,2875,264,2127,1748,379,5266,4623,643
2013,60 years,2132,1947,185,1544,1264,280,3676,3211,465,2609,2442,167,1872,1592,280,4481,4034,447
2013,61 years,1668,1578,90,1367,1225,142,3035,2803,232,2130,2064,66,1643,1536,107,3773,3600,173
2013,62 years,1471,1371,100,1229,1124,105,2700,2495,205,1912,1830,82,1526,1413,113,3438,3243,195
2013,63 years,1155,1246,-91,1136,1126,10,2291,2372,-81,1581,1749,-168,1383,1435,-52,2964,3184,-220
2013,64 years,981,1192,-211,997,1000,-3,1978,2192,-214,1385,1649,-264,1256,1270,-14,2641,2919,-278
2013,65 years,874,1295,-421,859,1009,-150,1733,2304,-571,1357,1778,-421,1155,1286,-131,2512,3064,-552
2013,66 years,736,1124,-388,762,936,-174,1498,2060,-562,1091,1562,-471,965,1179,-214,2056,2741,-685
2013,67 years,664,860,-196,642,698,-56,1306,1558,-252,961,1210,-249,804,907,-103,1765,2117,-352
2013,68 years,503,759,-256,482,608,-126,985,1367,-382,763,1062,-299,623,794,-171,1386,1856,-470
2013,69 years,429,640,-211,454,544,-90,883,1184,-301,727,974,-247,622,716,-94,1349,1690,-341
2013,70 years,377,626,-249,411,505,-94,788,1131,-343,631,964,-333,576,720,-144,1207,1684,-477
2013,71 years,386,582,-196,387,459,-72,773,1041,-268,644,877,-233,532,664,-132,1176,1541,-365
2013,72 years,321,548,-227,345,435,-90,666,983,-317,606,866,-260,489,632,-143,1095,1498,-403
2013,73 years,341,545,-204,344,444,-100,685,989,-304,552,834,-282,474,617,-143,1026,1451,-425
2013,74 years,273,473,-200,325,385,-60,598,858,-260,461,737,-276,455,537,-82,916,1274,-358
2013,75 years,241,438,-197,271,352,-81,512,790,-278,402,637,-235,380,497,-117,782,1134,-352
2013,76 years,219,422,-203,265,347,-82,484,769,-285,342,591,-249,350,494,-144,692,1085,-393
2013,77 years,188,345,-157,239,309,-70,427,654,-227,289,488,-199,324,420,-96,613,908,-295
2013,78 years,145,264,-119,238,256,-18,383,520,-137,231,393,-162,308,360,-52,539,753,-214
2013,79 years,143,243,-100,193,224,-31,336,467,-131,212,336,-124,250,329,-79,462,665,-203
2013,80 years,117,274,-157,179,243,-64,296,517,-221,170,342,-172,220,326,-106,390,668,-278
2013,81 years,89,184,-95,159,206,-47,248,390,-142,131,244,-113,200,282,-82,331,526,-195
2013,82 years,79,138,-59,139,152,-13,218,290,-72,107,203,-96,167,221,-54,274,424,-150
2013,83 years,69,155,-86,140,145,-5,209,300,-91,109,219,-110,176,216,-40,285,435,-150
2013,84 years,53,100,-47,123,135,-12,176,235,-59,89,170,-81,157,226,-69,246,396,-150
2013,85 years,51,81,-30,94,126,-32,145,207,-62,75,132,-57,122,177,-55,197,309,-112
2013,86 years,41,75,-34,69,68,1,110,143,-33,67,117,-50,94,134,-40,161,251,-90
2013,87 years,33,58,-25,64,64,0,97,122,-25,52,88,-36,89,124,-35,141,212,-71
2013,88 years,19,38,-19,47,48,-1,66,86,-20,32,72,-40,58,95,-37,90,167,-77
2013,89 years,18,36,-18,39,60,-21,57,96,-39,23,60,-37,50,95,-45,73,155,-82
2013,90 years,13,35,-22,27,54,-27,40,89,-49,22,55,-33,34,99,-65,56,154,-98
2013,91 years,19,20,-1,23,37,-14,42,57,-15,19,38,-19,31,80,-49,50,118,-68
2013,92 years,8,18,-10,26,20,6,34,38,-4,9,32,-23,33,49,-16,42,81,-39
2013,93 years,9,13,-4,10,11,-1,19,24,-5,12,20,-8,13,53,-40,25,73,-48
2013,94 years,8,7,1,10,16,-6,18,23,-5,10,16,-6,17,39,-22,27,55,-28
2013,95 years and over,18,34,-16,15,58,-43,33,92,-59,22,51,-29,22,98,-76,44,149,-105
2013,Total,673446,423994,249452,434622,233610,201012,1108068,657604,450464,738740,498936,239804,487753,298950,188803,1226493,797886,428607
2014,under 1 year,3120,708,2412,2825,663,2162,5945,1371,4574,4447,1064,3383,4059,988,3071,8506,2052,6454
2014,1 year,7148,2212,4936,6618,2142,4476,13766,4354,9412,8713,3253,5460,8069,3143,4926,16782,6396,10386
2014,2 years,7348,2386,4962,6832,2287,4545,14180,4673,9507,8546,3450,5096,7917,3234,4683,16463,6684,9779
2014,3 years,6840,2357,4483,6446,2211,4235,13286,4568,8718,7888,3486,4402,7371,3176,4195,15259,6662,8597
2014,4 years,6764,2405,4359,6268,2200,4068,13032,4605,8427,7771,3475,4296,7198,3214,3984,14969,6689,8280
2014,5 years,6681,2301,4380,6205,2157,4048,12886,4458,8428,7567,3325,4242,6969,3226,3743,14536,6551,7985
2014,6 years,6260,2243,4017,5918,2240,3678,12178,4483,7695,7177,3535,3642,6772,3446,3326,13949,6981,6968
2014,7 years,5556,1838,3718,5316,1857,3459,10872,3695,7177,6363,2801,3562,6090,2827,3263,12453,5628,6825
2014,8 years,5313,1642,3671,5047,1680,3367,10360,3322,7038,6073,2383,3690,5780,2450,3330,11853,4833,7020
2014,9 years,5112,1543,3569,4767,1507,3260,9879,3050,6829,5877,2273,3604,5509,2206,3303,11386,4479,6907
2014,10 years,5042,1528,3514,4606,1519,3087,9648,3047,6601,5754,2273,3481,5295,2218,3077,11049,4491,6558
2014,11 years,4708,1396,3312,4368,1333,3035,9076,2729,6347,5391,2045,3346,4990,1936,3054,10381,3981,6400
2014,12 years,4436,1374,3062,4003,1233,2770,8439,2607,5832,5063,2023,3040,4612,1834,2778,9675,3857,5818
2014,13 years,4511,1283,3228,4036,1214,2822,8547,2497,6050,5037,1802,3235,4578,1726,2852,9615,3528,6087
2014,14 years,4411,1311,3100,4047,1256,2791,8458,2567,5891,4957,1803,3154,4583,1748,2835,9540,3551,5989
2014,15 years,5022,1328,3694,3855,1266,2589,8877,2594,6283,5526,1781,3745,4350,1696,2654,9876,3477,6399
2014,16 years,6773,1518,5255,4383,1452,2931,11156,2970,8186,7339,1932,5407,4923,1912,3011,12262,3844,8418
2014,17 years,7248,1981,5267,4654,1772,2882,11902,3753,8149,7762,2378,5384,5195,2208,2987,12957,4586,8371
2014,18 years,12584,3331,9253,7766,2685,5081,20350,6016,14334,13410,3823,9587,8620,3171,5449,22030,6994,15036
2014,19 years,18765,6210,12555,13716,4888,8828,32481,11098,21383,19681,6839,12842,14651,5596,9055,34332,12435,21897
2014,20 years,23016,9352,13664,18472,7414,11058,41488,16766,24722,23984,10164,13820,19351,8265,11086,43335,18429,24906
2014,21 years,26258,13265,12993,21465,11786,9679,47723,25051,22672,27181,14247,12934,22377,12905,9472,49558,27152,22406
2014,22 years,28956,15721,13235,22570,13112,9458,51526,28833,22693,29949,16946,13003,23633,14635,8998,53582,31581,22001
2014,23 years,30812,16591,14221,22828,12513,10315,53640,29104,24536,31962,18095,13867,23983,14188,9795,55945,32283,23662
2014,24 years,32571,17860,14711,22164,12175,9989,54735,30035,24700,33838,19545,14293,23553,14182,9371,57391,33727,23664
2014,25 years,31460,17797,13663,20787,11191,9596,52247,28988,23259,32819,19858,12961,22159,13651,8508,54978,33509,21469
2014,26 years,31088,17621,13467,18706,10059,8647,49794,27680,22114,32628,19937,12691,20143,12742,7401,52771,32679,20092
2014,27 years,29059,17202,11857,17062,8963,8099,46121,26165,19956,30513,19706,10807,18524,11638,6886,49037,31344,17693
2014,28 years,27519,16505,11014,15602,8208,7394,43121,24713,18408,29002,18900,10102,17020,10765,6255,46022,29665,16357
2014,29 years,25994,15860,10134,14496,7410,7086,40490,23270,17220,27394,18161,9233,15843,9744,6099,43237,27905,15332
2014,30 years,24868,15324,9544,13345,6837,6508,38213,22161,16052,26245,17517,8728,14715,8987,5728,40960,26504,14456
2014,31 years,22949,14899,8050,12275,6366,5909,35224,21265,13959,24357,17008,7349,13623,8331,5292,37980,25339,12641
2014,32 years,22040,14535,7505,11732,6164,5568,33772,20699,13073,23501,16687,6814,13047,8088,4959,36548,24775,11773
2014,33 years,20656,13791,6865,10634,5639,4995,31290,19430,11860,22013,15788,6225,11907,7431,4476,33920,23219,10701
2014,34 years,21039,14001,7038,10253,5276,4977,31292,19277,12015,22340,15895,6445,11497,6894,4603,33837,22789,11048
2014,35 years,19413,13442,5971,9706,4923,4783,29119,18365,10754,20650,15223,5427,10774,6354,4420,31424,21577,9847
2014,36 years,18466,12785,5681,9201,4878,4323,27667,17663,10004,19747,14427,5320,10228,6307,3921,29975,20734,9241
2014,37 years,17994,12685,5309,8671,4574,4097,26665,17259,9406,19232,14360,4872,9671,5923,3748,28903,20283,8620
2014,38 years,17200,12231,4969,8312,4470,3842,25512,16701,8811,18331,13805,4526,9208,5644,3564,27539,19449,8090
2014,39 years,16498,11899,4599,8321,4427,3894,24819,16326,8493,17583,13247,4336,9114,5448,3666,26697,18695,8002
2014,40 years,16041,11586,4455,7908,4415,3493,23949,16001,7948,17119,12907,4212,8637,5360,3277,25756,18267,7489
2014,41 years,14573,10621,3952,7369,4124,3245,21942,14745,7197,15632,11880,3752,8073,4922,3151,23705,16802,6903
2014,42 years,14247,10382,3865,7247,4174,3073,21494,14556,6938,15256,11586,3670,7914,4953,2961,23170,16539,6631
2014,43 years,13346,9898,3448,6933,4043,2890,20279,13941,6338,14415,11128,3287,7578,4810,2768,21993,15938,6055
2014,44 years,13319,9718,3601,6724,3926,2798,20043,13644,6399,14400,10953,3447,7385,4692,2693,21785,15645,6140
2014,45 years,12769,9530,3239,6297,3709,2588,19066,13239,5827,13886,10796,3090,6968,4473,2495,20854,15269,5585
2014,46 years,12157,8992,3165,6152,3724,2428,18309,12716,5593,13276,10325,2951,6836,4470,2366,20112,14795,5317
2014,47 years,11200,8270,2930,5697,3475,2222,16897,11745,5152,12365,9580,2785,6343,4273,2070,18708,13853,4855
2014,48 years,9452,7112,2340,4831,2925,1906,14283,10037,4246,10592,8398,2194,5504,3738,1766,16096,12136,3960
2014,49 years,8751,6754,1997,4761,2892,1869,13512,9646,3866,9784,7972,1812,5431,3668,1763,15215,11640,3575
2014,50 years,8236,6499,1737,4493,2865,1628,12729,9364,3365,9331,7743,1588,5126,3636,1490,14457,11379,3078
2014,51 years,7415,5963,1452,4186,2742,1444,11601,8705,2896,8416,7077,1339,4800,3397,1403,13216,10474,2742
2014,52 years,6928,5529,1399,3899,2529,1370,10827,8058,2769,7790,6625,1165,4491,3122,1369,12281,9747,2534
2014,53 years,6529,5204,1325,3650,2424,1226,10179,7628,2551,7412,6201,1211,4244,3007,1237,11656,9208,2448
2014,54 years,6175,5105,1070,3583,2384,1199,9758,7489,2269,7017,6034,983,4056,2944,1112,11073,8978,2095
2014,55 years,5388,4524,864,3244,2211,1033,8632,6735,1897,6157,5351,806,3719,2721,998,9876,8072,1804
2014,56 years,4674,4099,575,2961,2108,853,7635,6207,1428,5325,4828,497,3392,2557,835,8717,7385,1332
2014,57 years,4258,3681,577,2613,1931,682,6871,5612,1259,4917,4347,570,3003,2325,678,7920,6672,1248
2014,58 years,3714,3229,485,2323,1744,579,6037,4973,1064,4274,3844,430,2696,2083,613,6970,5927,1043
2014,59 years,3198,2995,203,2117,1673,444,5315,4668,647,3696,3571,125,2449,2004,445,6145,5575,570
2014,60 years,2664,2425,239,1890,1563,327,4554,3988,566,3213,2984,229,2241,1872,369,5454,4856,598
2014,61 years,2024,1974,50,1637,1391,246,3661,3365,296,2456,2460,-4,1928,1687,241,4384,4147,237
2014,62 years,1670,1660,10,1571,1337,234,3241,2997,244,2157,2190,-33,1839,1618,221,3996,3808,188
2014,63 years,1380,1508,-128,1320,1242,78,2700,2750,-50,1811,2061,-250,1594,1531,63,3405,3592,-187
2014,64 years,1199,1325,-126,1270,1162,108,2469,2487,-18,1640,1815,-175,1546,1458,88,3186,3273,-87
2014,65 years,1042,1355,-313,1099,1163,-64,2141,2518,-377,1533,1938,-405,1377,1501,-124,2910,3439,-529
2014,66 years,853,1230,-377,944,1080,-136,1797,2310,-513,1227,1724,-497,1179,1359,-180,2406,3083,-677
2014,67 years,696,968,-272,779,882,-103,1475,1850,-375,983,1329,-346,985,1111,-126,1968,2440,-472
2014,68 years,628,865,-237,698,761,-63,1326,1626,-300,884,1193,-309,859,948,-89,1743,2141,-398
2014,69 years,495,693,-198,551,619,-68,1046,1312,-266,746,996,-250,686,772,-86,1432,1768,-336
2014,70 years,435,671,-236,503,572,-69,938,1243,-305,677,1027,-350,644,787,-143,1321,1814,-493
2014,71 years,386,583,-197,434,529,-95,820,1112,-292,626,902,-276,578,708,-130,1204,1610,-406
2014,72 years,383,605,-222,447,494,-47,830,1099,-269,619,901,-282,566,673,-107,1185,1574,-389
2014,73 years,360,582,-222,387,463,-76,747,1045,-298,621,897,-276,538,660,-122,1159,1557,-398
2014,74 years,341,576,-235,426,476,-50,767,1052,-285,543,837,-294,564,655,-91,1107,1492,-385
2014,75 years,279,513,-234,363,461,-98,642,974,-332,476,766,-290,497,633,-136,973,1399,-426
2014,76 years,276,457,-181,339,401,-62,615,858,-243,419,641,-222,435,527,-92,854,1168,-314
2014,77 years,202,403,-201,330,345,-15,532,748,-216,331,558,-227,404,473,-69,735,1031,-296
2014,78 years,178,346,-168,283,295,-12,461,641,-180,274,475,-201,372,423,-51,646,898,-252
2014,79 years,158,275,-117,281,280,1,439,555,-116,236,381,-145,355,393,-38,591,774,-183
2014,80 years,146,314,-168,217,261,-44,363,575,-212,199,413,-214,273,350,-77,472,763,-291
2014,81 years,114,232,-118,182,207,-25,296,439,-143,152,308,-156,219,286,-67,371,594,-223
2014,82 years,86,152,-66,172,200,-28,258,352,-94,117,213,-96,211,287,-76,328,500,-172
2014,83 years,85,144,-59,144,155,-11,229,299,-70,122,209,-87,171,229,-58,293,438,-145
2014,84 years,75,119,-44,150,143,7,225,262,-37,106,169,-63,182,234,-52,288,403,-115
2014,85 years,63,94,-31,115,137,-22,178,231,-53,84,138,-54,145,192,-47,229,330,-101
2014,86 years,60,87,-27,91,94,-3,151,181,-30,79,134,-55,116,150,-34,195,284,-89
2014,87 years,40,70,-30,80,80,0,120,150,-30,55,116,-61,96,145,-49,151,261,-110
2014,88 years,30,50,-20,59,70,-11,89,120,-31,43,83,-40,87,122,-35,130,205,-75
2014,89 years,27,36,-9,56,73,-17,83,109,-26,31,60,-29,71,126,-55,102,186,-84
2014,90 years,10,36,-26,39,64,-25,49,100,-51,16,61,-45,58,118,-60,74,179,-105
2014,91 years,12,18,-6,28,40,-12,40,58,-18,21,37,-16,38,83,-45,59,120,-61
2014,92 years,12,23,-11,25,21,4,37,44,-7,20,40,-20,33,62,-29,53,102,-49
2014,93 years,11,15,-4,12,24,-12,23,39,-16,15,28,-13,16,57,-41,31,85,-54
2014,94 years,4,14,-10,7,24,-17,11,38,-27,4,23,-19,12,42,-30,16,65,-49
2014,95 years and over,17,64,-47,25,97,-72,42,161,-119,27,82,-55,29,142,-113,56,224,-168
2014,Total,820309,494434,325875,522220,271171,251049,1342529,765605,576924,887234,574595,312639,577490,339646,237844,1464724,914241,550483
2015,under 1 year,7247,1135,6112,5927,1002,4925,13174,2137,11037,8590,1507,7083,7169,1322,5847,15759,2829,12930
2015,1 year,13533,3094,10439,12051,2908,9143,25584,6002,19582,15057,4098,10959,13548,3921,9627,28605,8019,20586
2015,2 years,13606,3126,10480,11723,2984,8739,25329,6110,19219,14783,4057,10726,12785,3905,8880,27568,7962,19606
2015,3 years,13487,3168,10319,11779,2977,8802,25266,6145,19121,14584,4186,10398,12771,3903,8868,27355,8089,19266
2015,4 years,12838,2950,9888,11250,2863,8387,24088,5813,18275,13754,3875,9879,12156,3838,8318,25910,7713,18197
2015,5 years,13176,3121,10055,10995,2741,8254,24171,5862,18309,14080,4136,9944,11814,3696,8118,25894,7832,18062
2015,6 years,12460,2985,9475,10800,2884,7916,23260,5869,17391,13276,4178,9098,11622,3986,7636,24898,8164,16734
2015,7 years,12203,2714,9489,10274,2528,7746,22477,5242,17235,12986,3578,9408,11040,3381,7659,24026,6959,17067
2015,8 years,11155,2272,8883,9338,2138,7200,20493,4410,16083,11859,3029,8830,10074,2857,7217,21933,5886,16047
2015,9 years,10498,2241,8257,8599,1974,6625,19097,4215,14882,11183,2887,8296,9294,2640,6654,20477,5527,14950
2015,10 years,10547,2156,8391,8465,1948,6517,19012,4104,14908,11276,2861,8415,9168,2592,6576,20444,5453,14991
2015,11 years,9718,2168,7550,7858,1970,5888,17576,4138,13438,10335,2758,7577,8497,2526,5971,18832,5284,13548
2015,12 years,9610,1949,7661,7368,1720,5648,16978,3669,13309,10246,2526,7720,7953,2310,5643,18199,4836,13363
2015,13 years,9688,1940,7748,6942,1621,5321,16630,3561,13069,10226,2451,7775,7478,2108,5370,17704,4559,13145
2015,14 years,10908,2064,8844,6820,1773,5047,17728,3837,13891,11454,2517,8937,7356,2241,5115,18810,4758,14052
2015,15 years,14305,2253,12052,7431,1753,5678,21736,4006,17730,14866,2725,12141,7950,2211,5739,22816,4936,17880
2015,16 years,21548,2945,18603,7659,1918,5741,29207,4863,24344,22134,3335,18799,8192,2343,5849,30326,5678,24648
2015,17 years,22470,3520,18950,8064,2278,5786,30534,5798,24736,23042,3886,19156,8578,2635,5943,31620,6521,25099
2015,18 years,36615,5698,30917,12174,3353,8821,48789,9051,39738,37524,6140,31384,13072,3822,9250,50596,9962,40634
2015,19 years,40813,8884,31929,18732,5344,13388,59545,14228,45317,41777,9461,32316,19720,5994,13726,61497,15455,46042
2015,20 years,46513,12917,33596,23801,8114,15687,70314,21031,49283,47284,13586,33698,24686,8927,15759,71970,22513,49457
2015,21 years,46671,16766,29905,26356,12516,13840,73027,29282,43745,47495,17705,29790,27271,13532,13739,74766,31237,43529
2015,22 years,48852,18824,30028,27176,13834,13342,76028,32658,43370,49842,19993,29849,28161,15134,13027,78003,35127,42876
2015,23 years,50263,19751,30512,27623,13135,14488,77886,32886,45000,51323,21061,30262,28787,14723,14064,80110,35784,44326
2015,24 years,49076,20049,29027,26790,12619,14171,75866,32668,43198,50344,21651,28693,28025,14392,13633,78369,36043,42326
2015,25 years,52104,21060,31044,26251,12012,14239,78355,33072,45283,53412,23003,30409,27603,14435,13168,81015,37438,43577
2015,26 years,47440,20262,27178,24182,10889,13293,71622,31151,40471,48824,22474,26350,25597,13425,12172,74421,35899,38522
2015,27 years,45840,19945,25895,22393,9767,12626,68233,29712,38521,47242,22386,24856,23965,12474,11491,71207,34860,36347
2015,28 years,41963,19110,22853,20540,8834,11706,62503,27944,34559,43439,21410,22029,21986,11363,10623,65425,32773,32652
2015,29 years,38613,18284,20329,18620,8139,10481,57233,26423,30810,39936,20538,19398,20045,10378,9667,59981,30916,29065
2015,30 years,37189,17382,19807,18197,7637,10560,55386,25019,30367,38547,19494,19053,19593,9702,9891,58140,29196,28944
2015,31 years,33432,16668,16764,16564,6963,9601,49996,23631,26365,34848,18748,16100,17945,8882,9063,52793,27630,25163
2015,32 years,30814,15535,15279,15293,6537,8756,46107,22072,24035,32217,17506,14711,16624,8336,8288,48841,25842,22999
2015,33 years,29522,15078,14444,14366,6161,8205,43888,21239,22649,30843,16893,13950,15612,7810,7802,46455,24703,21752
2015,34 years,27167,14470,12697,13198,5771,7427,40365,20241,20124,28509,16241,12268,14363,7313,7050,42872,23554,19318
2015,35 years,28422,14462,13960,13599,5670,7929,42021,20132,21889,29769,16112,13657,14739,7102,7637,44508,23214,21294
2015,36 years,24958,13471,11487,12396,5303,7093,37354,18774,18580,26146,15047,11099,13453,6596,6857,39599,21643,17956
2015,37 years,23624,13087,10537,11485,5090,6395,35109,18177,16932,24799,14590,10209,12421,6288,6133,37220,20878,16342
2015,38 years,22908,13008,9900,11112,4899,6213,34020,17907,16113,24083,14458,9625,12028,6007,6021,36111,20465,15646
2015,39 years,21457,12548,8909,10271,4773,5498,31728,17321,14407,22558,13930,8628,11076,5785,5291,33634,19715,13919
2015,40 years,20933,12130,8803,10380,4811,5569,31313,16941,14372,22001,13257,8744,11119,5679,5440,33120,18936,14184
2015,41 years,19580,11688,7892,9805,4558,5247,29385,16246,13139,20512,12774,7738,10515,5294,5221,31027,18068,12959
2015,42 years,17797,10769,7028,9288,4258,5030,27085,15027,12058,18797,11805,6992,9923,4921,5002,28720,16726,11994
2015,43 years,17221,10457,6764,8830,4342,4488,26051,14799,11252,18205,11444,6761,9441,5075,4366,27646,16519,11127
2015,44 years,16323,9901,6422,8319,4138,4181,24642,14039,10603,17255,10965,6290,8916,4824,4092,26171,15789,10382
2015,45 years,15916,9759,6157,8174,4140,4034,24090,13899,10191,16924,10848,6076,8771,4801,3970,25695,15649,10046
2015,46 years,15070,9526,5544,7633,3781,3852,22703,13307,9396,16136,10643,5493,8255,4508,3747,24391,15151,9240
2015,47 years,14124,8947,5177,7360,3682,3678,21484,12629,8855,15213,10154,5059,7992,4391,3601,23205,14545,8660
2015,48 years,12718,8190,4528,6661,3566,3095,19379,11756,7623,13839,9390,4449,7316,4245,3071,21155,13635,7520
