year,years,foreigners male arrivals,foreigners male departures,foreigners male balance,foreigners female arrivals,foreigners female departures,foreigners female balance,foreigners total arrivals,foreigners total departures,foreigners total balance,total male arrivals,total male departures,total male balance,total female arrivals,total female departures,total female balance,total arrivals,total departures,total balance
2019,79 years,150,343,-193,242,296,-54,392,639,-247,320,629,-309,351,536,-185,671,1165,-494
2019,80 years,119,292,-173,187,284,-97,306,576,-270,256,538,-282,297,529,-232,553,1067,-514
2019,81 years,102,286,-184,173,243,-70,275,529,-254,215,467,-252,278,456,-178,493,923,-430
2019,82 years,96,197,-101,148,205,-57,244,402,-158,190,375,-185,228,403,-175,418,778,-360
2019,83 years,74,152,-78,132,170,-38,206,322,-116,140,293,-153,214,377,-163,354,670,-316
2019,84 years,72,155,-83,122,177,-55,194,332,-138,117,265,-148,185,349,-164,302,614,-312
2019,85 years,52,135,-83,93,147,-54,145,282,-137,112,244,-132,157,333,-176,269,577,-308
2019,86 years,47,118,-71,96,125,-29,143,243,-100,74,188,-114,134,268,-134,208,456,-248
2019,87 years,31,69,-38,82,112,-30,113,181,-68,68,135,-67,122,236,-114,190,371,-181
2019,88 years,22,72,-50,59,83,-24,81,155,-74,51,136,-85,91,211,-120,142,347,-205
2019,89 years,21,56,-35,48,72,-24,69,128,-59,34,121,-87,86,223,-137,120,344,-224
2019,90 years,16,47,-31,37,75,-38,53,122,-69,29,95,-66,63,198,-135,92,293,-201
2019,91 years,12,35,-23,34,48,-14,46,83,-37,24,77,-53,54,170,-116,78,247,-169
2019,92 years,15,22,-7,26,39,-13,41,61,-20,26,49,-23,45,134,-89,71,183,-112
2019,93 years,6,18,-12,14,23,-9,20,41,-21,13,46,-33,31,108,-77,44,154,-110
2019,94 years,4,10,-6,19,18,1,23,28,-5,9,31,-22,34,90,-56,43,121,-78
2019,95 years and over,14,48,-34,21,72,-51,35,120,-85,28,124,-96,56,338,-282,84,462,-378
2019,Total,823932,640975,182957,522011,320283,201728,1345943,961258,384685,956599,808678,147921,602013,422874,179139,1558612,1231552,327060
2020,under 1 year,2026,771,1255,1914,654,1260,3940,1425,2515,2962,1226,1736,2791,1075,1716,5753,2301,3452
2020,1 year,4416,2496,1920,4105,2363,1742,8521,4859,3662,5887,3801,2086,5480,3587,1893,11367,7388,3979
2020,2 years,4622,2569,2053,4134,2428,1706,8756,4997,3759,5820,3787,2033,5277,3623,1654,11097,7410,3687
2020,3 years,4443,2520,1923,4114,2317,1797,8557,4837,3720,5596,3709,1887,5198,3508,1690,10794,7217,3577
2020,4 years,4343,2348,1995,4040,2214,1826,8383,4562,3821,5443,3500,1943,5031,3232,1799,10474,6732,3742
2020,5 years,4254,2157,2097,3868,1988,1880,8122,4145,3977,5269,3300,1969,4790,3079,1711,10059,6379,3680
2020,6 years,4081,2199,1882,3731,1942,1789,7812,4141,3671,5051,3423,1628,4639,3099,1540,9690,6522,3168
2020,7 years,3669,1758,1911,3518,1662,1856,7187,3420,3767,4556,2750,1806,4331,2637,1694,8887,5387,3500
2020,8 years,3622,1578,2044,3305,1467,1838,6927,3045,3882,4426,2362,2064,4105,2227,1878,8531,4589,3942
2020,9 years,3480,1438,2042,3171,1306,1865,6651,2744,3907,4339,2157,2182,3936,2007,1929,8275,4164,4111
2020,10 years,3529,1439,2090,3223,1325,1898,6752,2764,3988,4298,2161,2137,3944,2011,1933,8242,4172,4070
2020,11 years,3462,1369,2093,3138,1278,1860,6600,2647,3953,4184,1977,2207,3833,1939,1894,8017,3916,4101
2020,12 years,3319,1308,2011,3064,1214,1850,6383,2522,3861,4032,1976,2056,3769,1855,1914,7801,3831,3970
2020,13 years,3062,1189,1873,2842,1149,1693,5904,2338,3566,3724,1807,1917,3447,1734,1713,7171,3541,3630
2020,14 years,3018,1146,1872,2673,1058,1615,5691,2204,3487,3628,1729,1899,3286,1587,1699,6914,3316,3598
2020,15 years,3219,1180,2039,2833,1115,1718,6052,2295,3757,3827,1724,2103,3436,1717,1719,7263,3441,3822
2020,16 years,3679,1481,2198,2940,1372,1568,6619,2853,3766,4362,2084,2278,3588,1975,1613,7950,4059,3891
2020,17 years,3737,1662,2075,3010,1616,1394,6747,3278,3469,4434,2328,2106,3711,2184,1527,8145,4512,3633
2020,18 years,7026,3032,3994,5287,2281,3006,12313,5313,7000,8336,4258,4078,6533,3289,3244,14869,7547,7322
2020,19 years,14106,6822,7284,10040,4046,5994,24146,10868,13278,15882,8705,7177,11716,5581,6135,27598,14286,13312
2020,20 years,17672,11396,6276,12854,6605,6249,30526,18001,12525,19777,13790,5987,14566,8325,6241,34343,22115,12228
2020,21 years,18989,14770,4219,13404,10002,3402,32393,24772,7621,21149,17317,3832,15076,11911,3165,36225,29228,6997
2020,22 years,20178,16591,3587,13927,11149,2778,34105,27740,6365,22702,19606,3096,15724,13178,2546,38426,32784,5642
2020,23 years,22212,17275,4937,14997,10218,4779,37209,27493,9716,24949,20574,4375,16845,12588,4257,41794,33162,8632
2020,24 years,22447,17413,5034,14689,9711,4978,37136,27124,10012,25364,20951,4413,16602,12020,4582,41966,32971,8995
2020,25 years,22194,17379,4815,14349,8963,5386,36543,26342,10201,25142,21138,4004,16193,11607,4586,41335,32745,8590
2020,26 years,21357,17218,4139,13541,8492,5049,34898,25710,9188,24426,21113,3313,15506,11081,4425,39932,32194,7738
2020,27 years,20660,16625,4035,12853,7940,4913,33513,24565,8948,23827,20587,3240,14809,10504,4305,38636,31091,7545
2020,28 years,19945,16489,3456,11681,7298,4383,31626,23787,7839,23226,20556,2670,13564,9780,3784,36790,30336,6454
2020,29 years,18901,15923,2978,11161,6931,4230,30062,22854,7208,22091,19792,2299,13006,9264,3742,35097,29056,6041
2020,30 years,18740,15894,2846,10555,6718,3837,29295,22612,6683,22218,20069,2149,12551,9024,3527,34769,29093,5676
2020,31 years,17729,15220,2509,10064,6532,3532,27793,21752,6041,21106,19287,1819,11920,8686,3234,33026,27973,5053
2020,32 years,17016,14885,2131,9259,5876,3383,26275,20761,5514,20384,18895,1489,11097,7997,3100,31481,26892,4589
2020,33 years,16271,13894,2377,8446,5408,3038,24717,19302,5415,19517,17615,1902,10111,7353,2758,29628,24968,4660
2020,34 years,15074,13177,1897,7790,4978,2812,22864,18155,4709,18100,16745,1355,9322,6754,2568,27422,23499,3923
2020,35 years,14670,12537,2133,7424,4591,2833,22094,17128,4966,17499,15950,1549,8928,6245,2683,26427,22195,4232
2020,36 years,13691,11986,1705,6814,4372,2442,20505,16358,4147,16516,15361,1155,8246,6039,2207,24762,21400,3362
2020,37 years,12947,11308,1639,6522,4161,2361,19469,15469,4000,15673,14482,1191,7846,5703,2143,23519,20185,3334
2020,38 years,12550,11146,1404,6039,3915,2124,18589,15061,3528,15311,14244,1067,7301,5410,1891,22612,19654,2958
2020,39 years,11939,10602,1337,6037,3822,2215,17976,14424,3552,14447,13563,884,7297,5225,2072,21744,18788,2956
2020,40 years,12060,10756,1304,6015,3809,2206,18075,14565,3510,14457,13540,917,7210,5222,1988,21667,18762,2905
2020,41 years,11559,10238,1321,5662,3770,1892,17221,14008,3213,13814,12761,1053,6721,4928,1793,20535,17689,2846
2020,42 years,11219,9861,1358,5524,3772,1752,16743,13633,3110,13232,12253,979,6488,4847,1641,19720,17100,2620
2020,43 years,10792,9870,922,5430,3738,1692,16222,13608,2614,12705,12109,596,6342,4742,1600,19047,16851,2196
2020,44 years,10612,9637,975,5419,3668,1751,16031,13305,2726,12431,11700,731,6241,4623,1618,18672,16323,2349
2020,45 years,10451,9430,1021,5334,3671,1663,15785,13101,2684,12073,11241,832,6150,4512,1638,18223,15753,2470
2020,46 years,9878,9080,798,5203,3649,1554,15081,12729,2352,11439,10856,583,5996,4488,1508,17435,15344,2091
2020,47 years,8948,8302,646,4780,3350,1430,13728,11652,2076,10353,9942,411,5507,4151,1356,15860,14093,1767
2020,48 years,8651,7876,775,4594,3374,1220,13245,11250,1995,10165,9606,559,5304,4146,1158,15469,13752,1717
2020,49 years,8144,7643,501,4356,3215,1141,12500,10858,1642,9669,9423,246,5069,3966,1103,14738,13389,1349
2020,50 years,7767,7295,472,4224,3204,1020,11991,10499,1492,9263,8975,288,4919,3988,931,14182,12963,1219
2020,51 years,7400,6843,557,3977,3020,957,11377,9863,1514,8958,8565,393,4744,3842,902,13702,12407,1295
2020,52 years,6806,6468,338,3882,2989,893,10688,9457,1231,8442,8228,214,4657,3796,861,13099,12024,1075
2020,53 years,6205,6012,193,3482,2676,806,9687,8688,999,7757,7778,-21,4214,3501,713,11971,11279,692
2020,54 years,5057,4904,153,2768,2237,531,7825,7141,684,6541,6564,-23,3549,3072,477,10090,9636,454
2020,55 years,4503,4399,104,2631,2064,567,7134,6463,671,5952,6004,-52,3351,2808,543,9303,8812,491
2020,56 years,4274,4156,118,2307,1998,309,6581,6154,427,5691,5743,-52,3018,2732,286,8709,8475,234
2020,57 years,3621,3746,-125,2139,1931,208,5760,5677,83,4900,5229,-329,2746,2642,104,7646,7871,-225
2020,58 years,3175,3295,-120,1918,1712,206,5093,5007,86,4387,4627,-240,2508,2350,158,6895,6977,-82
2020,59 years,2923,3026,-103,1668,1551,117,4591,4577,14,4034,4227,-193,2215,2151,64,6249,6378,-129
2020,60 years,2478,2823,-345,1635,1593,42,4113,4416,-303,3505,3953,-448,2143,2130,13,5648,6083,-435
2020,61 years,2084,2422,-338,1410,1390,20,3494,3812,-318,3042,3498,-456,1881,1939,-58,4923,5437,-514
2020,62 years,1730,2051,-321,1291,1344,-53,3021,3395,-374,2526,2974,-448,1722,1797,-75,4248,4771,-523
2020,63 years,1472,1791,-319,1143,1259,-116,2615,3050,-435,2191,2624,-433,1529,1737,-208,3720,4361,-641
2020,64 years,1233,1640,-407,1113,1081,32,2346,2721,-375,1901,2511,-610,1459,1525,-66,3360,4036,-676
2020,65 years,1007,1491,-484,919,1004,-85,1926,2495,-569,1690,2267,-577,1256,1401,-145,2946,3668,-722
2020,66 years,792,1378,-586,814,1013,-199,1606,2391,-785,1404,2184,-780,1109,1430,-321,2513,3614,-1101
2020,67 years,674,968,-294,637,856,-219,1311,1824,-513,1165,1622,-457,868,1199,-331,2033,2821,-788
2020,68 years,527,784,-257,617,778,-161,1144,1562,-418,937,1280,-343,850,1083,-233,1787,2363,-576
2020,69 years,416,645,-229,515,676,-161,931,1321,-390,807,1111,-304,723,944,-221,1530,2055,-525
2020,70 years,382,622,-240,533,652,-119,915,1274,-359,704,1072,-368,761,901,-140,1465,1973,-508
2020,71 years,341,525,-184,467,559,-92,808,1084,-276,675,917,-242,625,812,-187,1300,1729,-429
2020,72 years,296,503,-207,382,484,-102,678,987,-309,573,857,-284,521,675,-154,1094,1532,-438
2020,73 years,264,468,-204,365,429,-64,629,897,-268,507,771,-264,471,650,-179,978,1421,-443
2020,74 years,213,373,-160,276,408,-132,489,781,-292,404,636,-232,384,569,-185,788,1205,-417
2020,75 years,174,323,-149,279,362,-83,453,685,-232,337,521,-184,373,521,-148,710,1042,-332
2020,76 years,169,298,-129,196,288,-92,365,586,-221,326,550,-224,296,484,-188,622,1034,-412
2020,77 years,155,288,-133,193,262,-69,348,550,-202,304,512,-208,309,418,-109,613,930,-317
2020,78 years,143,290,-147,191,260,-69,334,550,-216,287,493,-206,278,423,-145,565,916,-351
2020,79 years,117,241,-124,180,253,-73,297,494,-197,255,438,-183,294,420,-126,549,858,-309
2020,80 years,118,316,-198,176,239,-63,294,555,-261,270,517,-247,293,436,-143,563,953,-390
2020,81 years,100,276,-176,167,258,-91,267,534,-267,208,435,-227,255,434,-179,463,869,-406
2020,82 years,91,231,-140,138,220,-82,229,451,-222,162,376,-214,216,376,-160,378,752,-374
2020,83 years,65,183,-118,133,199,-66,198,382,-184,130,301,-171,189,331,-142,319,632,-313
2020,84 years,76,156,-80,129,162,-33,205,318,-113,130,268,-138,184,304,-120,314,572,-258
2020,85 years,52,138,-86,110,137,-27,162,275,-113,88,219,-131,157,265,-108,245,484,-239
2020,86 years,51,161,-110,91,146,-55,142,307,-165,81,227,-146,123,274,-151,204,501,-297
2020,87 years,26,111,-85,67,116,-49,93,227,-134,44,155,-111,102,204,-102,146,359,-213
2020,88 years,28,92,-64,78,97,-19,106,189,-83,42,147,-105,103,195,-92,145,342,-197
2020,89 years,36,77,-41,54,90,-36,90,167,-77,52,123,-71,79,177,-98,131,300,-169
2020,90 years,19,73,-54,36,87,-51,55,160,-105,26,109,-83,62,216,-154,88,325,-237
2020,91 years,7,37,-30,33,61,-28,40,98,-58,16,70,-54,48,155,-107,64,225,-161
2020,92 years,10,51,-41,19,58,-39,29,109,-80,13,80,-67,39,134,-95,52,214,-162
2020,93 years,7,44,-37,13,37,-24,20,81,-61,9,63,-54,31,90,-59,40,153,-113
2020,94 years,9,34,-25,13,50,-37,22,84,-62,13,50,-37,19,109,-90,32,159,-127
2020,95 years and over,11,203,-192,24,295,-271,35,498,-463,17,288,-271,66,557,-491,83,845,-762
2020,Total,611713,497134,114579,383106,249078,134028,994819,746212,248607,730584,633989,96595,456118,332462,123656,1186702,966451,220251
2021,under 1 year,2308,766,1542,2266,727,1539,4574,1493,3081,3254,1285,1969,3119,1250,1869,6373,2535,3838
2021,1 year,5701,2650,3051,5157,2479,2678,10858,5129,5729,7157,4116,3041,6573,3820,2753,13730,7936,5794
2021,2 years,5746,3005,2741,5502,2698,2804,11248,5703,5545,6955,4475,2480,6582,4083,2499,13537,8558,4979
2021,3 years,5625,2862,2763,5360,2654,2706,10985,5516,5469,6682,4260,2422,6439,4078,2361,13121,8338,4783
2021,4 years,5509,2665,2844,5076,2574,2502,10585,5239,5346,6436,4029,2407,6016,3868,2148,12452,7897,4555
2021,5 years,5391,2570,2821,4980,2272,2708,10371,4842,5529,6351,3965,2386,5847,3649,2198,12198,7614,4584
2021,6 years,5265,2495,2770,4805,2333,2472,10070,4828,5242,6144,4140,2004,5641,3841,1800,11785,7981,3804
2021,7 years,5025,2083,2942,4578,1868,2710,9603,3951,5652,5937,3432,2505,5374,3110,2264,11311,6542,4769
2021,8 years,4642,1675,2967,4251,1669,2582,8893,3344,5549,5444,2743,2701,5027,2692,2335,10471,5435,5036
2021,9 years,4545,1687,2858,4217,1583,2634,8762,3270,5492,5272,2688,2584,4979,2589,2390,10251,5277,4974
2021,10 years,4367,1533,2834,4001,1498,2503,8368,3031,5337,5051,2523,2528,4708,2400,2308,9759,4923,4836
2021,11 years,4403,1591,2812,3952,1385,2567,8355,2976,5379,5083,2524,2559,4583,2220,2363,9666,4744,4922
2021,12 years,4317,1440,2877,3789,1375,2414,8106,2815,5291,4992,2299,2693,4450,2243,2207,9442,4542,4900
2021,13 years,4149,1374,2775,3647,1387,2260,7796,2761,5035,4730,2177,2553,4229,2141,2088,8959,4318,4641
2021,14 years,4228,1287,2941,3399,1307,2092,7627,2594,5033,4816,1996,2820,4006,2056,1950,8822,4052,4770
2021,15 years,4308,1380,2928,3574,1319,2255,7882,2699,5183,4951,2090,2861,4160,2011,2149,9111,4101,5010
2021,16 years,5305,1497,3808,3565,1317,2248,8870,2814,6056,5945,2174,3771,4188,1980,2208,10133,4154,5979
2021,17 years,5206,1630,3576,3668,1366,2302,8874,2996,5878,5917,2358,3559,4332,2027,2305,10249,4385,5864
2021,18 years,9777,3203,6574,7123,2210,4913,16900,5413,11487,11016,4341,6675,8370,3263,5107,19386,7604,11782
2021,19 years,17488,6963,10525,12517,3945,8572,30005,10908,19097,19186,8815,10371,14081,5483,8598,33267,14298,18969
2021,20 years,21073,10361,10712,16114,5917,10197,37187,16278,20909,22911,12617,10294,17645,7773,9872,40556,20390,20166
2021,21 years,23222,13086,10136,17606,7859,9747,40828,20945,19883,25358,15941,9417,19205,9839,9366,44563,25780,18783
2021,22 years,24621,14980,9641,17852,8255,9597,42473,23235,19238,26891,17890,9001,19470,10292,9178,46361,28182,18179
2021,23 years,26387,15603,10784,18858,8174,10684,45245,23777,21468,28915,19048,9867,20489,10587,9902,49404,29635,19769
2021,24 years,26798,16198,10600,18847,8669,10178,45645,24867,20778,29459,19814,9645,20602,11237,9365,50061,31051,19010
2021,25 years,25972,16230,9742,17892,8245,9647,43864,24475,19389,28778,20247,8531,19583,11110,8473,48361,31357,17004
2021,26 years,25325,16433,8892,17103,8090,9013,42428,24523,17905,28160,20435,7725,18786,10854,7932,46946,31289,15657
2021,27 years,24129,16083,8046,15530,7687,7843,39659,23770,15889,27031,20177,6854,17170,10336,6834,44201,30513,13688
2021,28 years,22631,15824,6807,14241,7499,6742,36872,23323,13549,25586,19924,5662,15906,10172,5734,41492,30096,11396
2021,29 years,21348,15566,5782,13147,7140,6007,34495,22706,11789,24404,19610,4794,14821,9640,5181,39225,29250,9975
2021,30 years,19789,14772,5017,12220,6808,5412,32009,21580,10429,22745,18871,3874,13857,9217,4640,36602,28088,8514
2021,31 years,19888,15224,4664,11493,6510,4983,31381,21734,9647,22960,19394,3566,13110,8918,4192,36070,28312,7758
2021,32 years,18525,14333,4192,10674,6358,4316,29199,20691,8508,21696,18383,3313,12258,8603,3655,33954,26986,6968
2021,33 years,17854,14303,3551,9970,5840,4130,27824,20143,7681,20895,18230,2665,11532,8063,3469,32427,26293,6134
2021,34 years,16743,13523,3220,9063,5369,3694,25806,18892,6914,19745,17415,2330,10564,7441,3123,30309,24856,5453
2021,35 years,15513,12562,2951,8432,5108,3324,23945,17670,6275,18437,16255,2182,9836,7090,2746,28273,23345,4928
2021,36 years,14848,11932,2916,7730,4815,2915,22578,16747,5831,17600,15512,2088,9091,6661,2430,26691,22173,4518
2021,37 years,13958,11494,2464,7275,4456,2819,21233,15950,5283,16646,14932,1714,8562,6245,2317,25208,21177,4031
2021,38 years,13091,10735,2356,6843,4322,2521,19934,15057,4877,15746,13996,1750,8088,6046,2042,23834,20042,3792
2021,39 years,12602,10648,1954,6446,4045,2401,19048,14693,4355,15091,13856,1235,7701,5720,1981,22792,19576,3216
2021,40 years,11935,10162,1773,6251,3981,2270,18186,14143,4043,14385,13139,1246,7348,5580,1768,21733,18719,3014
2021,41 years,11748,10009,1739,6167,3985,2182,17915,13994,3921,14013,12901,1112,7252,5477,1775,21265,18378,2887
2021,42 years,11419,9737,1682,5938,3833,2105,17357,13570,3787,13520,12280,1240,6864,5144,1720,20384,17424,2960
2021,43 years,11079,9667,1412,5701,3754,1947,16780,13421,3359,13014,12142,872,6614,4948,1666,19628,17090,2538
2021,44 years,10554,9238,1316,5658,3861,1797,16212,13099,3113,12353,11483,870,6455,5010,1445,18808,16493,2315
2021,45 years,10166,9132,1034,5437,3676,1761,15603,12808,2795,11792,11123,669,6207,4759,1448,17999,15882,2117
2021,46 years,9793,9035,758,5414,3821,1593,15207,12856,2351,11305,11027,278,6147,4803,1344,17452,15830,1622
2021,47 years,9450,8685,765,5048,3714,1334,14498,12399,2099,10844,10496,348,5764,4632,1132,16608,15128,1480
2021,48 years,8471,7743,728,4625,3312,1313,13096,11055,2041,9814,9431,383,5259,4165,1094,15073,13596,1477
2021,49 years,8165,7724,441,4495,3408,1087,12660,11132,1528,9549,9507,42,5191,4327,864,14740,13834,906
2021,50 years,7578,7295,283,4312,3207,1105,11890,10502,1388,9064,9149,-85,4958,4079,879,14022,13228,794
2021,51 years,7060,6827,233,4031,3106,925,11091,9933,1158,8497,8657,-160,4740,4052,688,13237,12709,528
2021,52 years,6714,6426,288,3809,3028,781,10523,9454,1069,8120,8261,-141,4560,3948,612,12680,12209,471
2021,53 years,6245,6210,35,3613,2991,622,9858,9201,657,7691,8002,-311,4291,3911,380,11982,11913,69
2021,54 years,5401,5517,-116,3153,2763,390,8554,8280,274,6895,7391,-496,3866,3659,207,10761,11050,-289
2021,55 years,4419,4507,-88,2563,2238,325,6982,6745,237,5836,6298,-462,3245,3154,91,9081,9452,-371
2021,56 years,4009,4202,-193,2270,2098,172,6279,6300,-21,5339,5920,-581,2944,3017,-73,8283,8937,-654
2021,57 years,3659,3956,-297,2179,1986,193,5838,5942,-104,4939,5592,-653,2843,2836,7,7782,8428,-646
2021,58 years,3322,3404,-82,1891,1865,26,5213,5269,-56,4493,4955,-462,2460,2650,-190,6953,7605,-652
2021,59 years,2860,3100,-240,1664,1687,-23,4524,4787,-263,3946,4419,-473,2253,2429,-176,6199,6848,-649
2021,60 years,2425,2855,-430,1557,1681,-124,3982,4536,-554,3498,4173,-675,2102,2342,-240,5600,6515,-915
2021,61 years,2241,2563,-322,1413,1547,-134,3654,4110,-456,3167,3771,-604,1925,2182,-257,5092,5953,-861
2021,62 years,1832,2233,-401,1229,1411,-182,3061,3644,-583,2694,3325,-631,1677,2015,-338,4371,5340,-969
2021,63 years,1594,2065,-471,1099,1379,-280,2693,3444,-751,2384,3128,-744,1525,1961,-436,3909,5089,-1180
2021,64 years,1321,1858,-537,1009,1255,-246,2330,3113,-783,2058,2907,-849,1418,1820,-402,3476,4727,-1251
2021,65 years,1027,1850,-823,948,1154,-206,1975,3004,-1029,1722,2812,-1090,1320,1627,-307,3042,4439,-1397
2021,66 years,867,1705,-838,794,1189,-395,1661,2894,-1233,1574,2662,-1088,1137,1693,-556,2711,4355,-1644
2021,67 years,672,1174,-502,733,1034,-301,1405,2208,-803,1217,1964,-747,1035,1480,-445,2252,3444,-1192
2021,68 years,556,880,-324,636,887,-251,1192,1767,-575,997,1498,-501,880,1268,-388,1877,2766,-889
2021,69 years,493,759,-266,577,773,-196,1070,1532,-462,864,1322,-458,800,1161,-361,1664,2483,-819
2021,70 years,383,682,-299,512,747,-235,895,1429,-534,721,1217,-496,737,1107,-370,1458,2324,-866
2021,71 years,368,671,-303,466,736,-270,834,1407,-573,687,1197,-510,662,1091,-429,1349,2288,-939
2021,72 years,298,613,-315,416,671,-255,714,1284,-570,610,1080,-470,615,997,-382,1225,2077,-852
2021,73 years,262,604,-342,412,652,-240,674,1256,-582,513,997,-484,567,924,-357,1080,1921,-841
2021,74 years,240,607,-367,362,591,-229,602,1198,-596,458,958,-500,485,851,-366,943,1809,-866
2021,75 years,237,536,-299,299,550,-251,536,1086,-550,428,851,-423,428,808,-380,856,1659,-803
2021,76 years,195,440,-245,294,438,-144,489,878,-389,349,711,-362,393,633,-240,742,1344,-602
2021,77 years,158,411,-253,229,455,-226,387,866,-479,331,701,-370,361,722,-361,692,1423,-731
2021,78 years,170,431,-261,246,375,-129,416,806,-390,330,703,-373,344,650,-306,674,1353,-679
2021,79 years,141,407,-266,201,337,-136,342,744,-402,285,673,-388,307,587,-280,592,1260,-668
2021,80 years,115,424,-309,196,386,-190,311,810,-499,254,736,-482,332,719,-387,586,1455,-869
2021,81 years,127,484,-357,191,430,-239,318,914,-596,246,782,-536,296,747,-451,542,1529,-987
2021,82 years,89,360,-271,167,364,-197,256,724,-468,178,591,-413,252,702,-450,430,1293,-863
2021,83 years,89,398,-309,144,318,-174,233,716,-483,162,609,-447,217,607,-390,379,1216,-837
2021,84 years,76,292,-216,125,278,-153,201,570,-369,146,496,-350,208,569,-361,354,1065,-711
2021,85 years,70,260,-190,121,249,-128,191,509,-318,125,426,-301,180,540,-360,305,966,-661
2021,86 years,50,215,-165,91,202,-111,141,417,-276,88,363,-275,148,486,-338,236,849,-613
2021,87 years,45,242,-197,98,181,-83,143,423,-280,68,365,-297,156,418,-262,224,783,-559
2021,88 years,44,205,-161,85,169,-84,129,374,-245,65,287,-222,122,365,-243,187,652,-465
2021,89 years,21,154,-133,54,157,-103,75,311,-236,46,236,-190,91,362,-271,137,598,-461
2021,90 years,24,123,-99,44,106,-62,68,229,-161,36,191,-155,74,328,-254,110,519,-409
2021,91 years,16,105,-89,43,110,-67,59,215,-156,29,164,-135,65,297,-232,94,461,-367
2021,92 years,13,52,-39,21,72,-51,34,124,-90,17,104,-87,44,256,-212,61,360,-299
2021,93 years,8,55,-47,28,63,-35,36,118,-82,13,98,-85,42,229,-187,55,327,-272
2021,94 years,4,60,-56,15,58,-43,19,118,-99,9,104,-95,25,181,-156,34,285,-251
2021,95 years and over,12,186,-174,27,242,-215,39,428,-389,26,313,-287,78,685,-607,104,998,-894
2021,Total,687952,493781,194171,451864,252693,199171,1139816,746474,393342,802177,643665,158512,521289,350638,170651,1323466,994303,329163