,,,male,female,total foreigners,total male,total female,total
2016,Sachsen-Anhalt,Brandenburg,227,122,349,1319,1335,2654
2016,Sachsen-Anhalt,Mecklenburg-Vorpommern,97,34,131,656,662,1318
2016,Sachsen-Anhalt,Sachsen,563,289,852,3799,3397,7196
2016,Sachsen-Anhalt,Sachsen-Anhalt,0,0,0,0,0,0
2016,Sachsen-Anhalt,Thuringen,153,61,214,1455,1443,2898
2016,Sachsen-Anhalt,Insgesamt,6899,3494,10393,21174,18113,39287
2016,Thuringen,Schleswig-Holstein,154,83,237,376,318,694
2016,Thuringen,Hamburg,87,72,159,299,294,593
2016,Thuringen,Niedersachsen,539,285,824,1785,1533,3318
2016,Thuringen,Bremen,127,45,172,190,132,322
2016,Thuringen,Nordrhein-Westfalen,1845,914,2759,2876,1939,4815
2016,Thuringen,Hessen,509,307,816,1977,1837,3814
2016,Thuringen,Rheinland-Pfalz,221,106,327,532,431,963
2016,Thuringen,Baden-Wurttemberg,543,293,836,1687,1276,2963
2016,Thuringen,Bayern,695,384,1079,3039,2573,5612
2016,Thuringen,Saarland,72,38,110,113,72,185
2016,Thuringen,Berlin,290,195,485,1082,1045,2127
2016,Thuringen,Brandenburg,70,47,117,533,507,1040
2016,Thuringen,Mecklenburg-Vorpommern,67,25,92,419,410,829
2016,Thuringen,Sachsen,363,203,566,3446,3298,6744
2016,Thuringen,Sachsen-Anhalt,204,117,321,1510,1450,2960
2016,Thuringen,Thuringen,0,0,0,0,0,0
2016,Thuringen,Insgesamt,5786,3114,8900,19864,17115,36979
2016,Insgesamt,Schleswig-Holstein,5946,3708,9654,31919,31840,63759
2016,Insgesamt,Hamburg,5689,4266,9955,29879,30798,60677
2016,Insgesamt,Niedersachsen,16458,9741,26199,67086,62950,130036
2016,Insgesamt,Bremen,3794,2385,6179,13207,12212,25419
2016,Insgesamt,Nordrhein-Westfalen,38227,21775,60002,90940,78141,169081
2016,Insgesamt,Hessen,15556,9806,25362,51946,47601,99547
2016,Insgesamt,Rheinland-Pfalz,10777,6682,17459,39442,36751,76193
2016,Insgesamt,Baden-Wurttemberg,22514,13074,35588,70992,61438,132430
2016,Insgesamt,Bayern,20426,12171,32597,69155,59983,129138
2016,Insgesamt,Saarland,2152,1294,3446,6529,5788,12317
2016,Insgesamt,Berlin,10921,7532,18453,45286,42845,88131
2016,Insgesamt,Brandenburg,4606,2720,7326,30513,28508,59021
2016,Insgesamt,Mecklenburg-Vorpommern,2221,1205,3426,14524,13690,28214
2016,Insgesamt,Sachsen,5870,2913,8783,28700,24991,53691
2016,Insgesamt,Sachsen-Anhalt,3870,1811,5681,17270,15086,32356
2016,Insgesamt,Thuringen,3331,1746,5077,15411,13849,29260
2016,Insgesamt,Insgesamt,172358,102829,275187,622799,566471,1189270
2017,Schleswig-Holstein,Schleswig-Holstein,0,0,0,0,0,0
2017,Schleswig-Holstein,Hamburg,1370,1116,2486,8903,9170,18073
2017,Schleswig-Holstein,Niedersachsen,710,423,1133,4604,4555,9159
2017,Schleswig-Holstein,Bremen,98,53,151,427,437,864
2017,Schleswig-Holstein,Nordrhein-Westfalen,723,469,1192,2782,2733,5515
2017,Schleswig-Holstein,Hessen,272,181,453,1091,1011,2102
2017,Schleswig-Holstein,Rheinland-Pfalz,110,69,179,475,487,962
2017,Schleswig-Holstein,Baden-Wurttemberg,406,243,649,1478,1276,2754
2017,Schleswig-Holstein,Bayern,428,244,672,1530,1413,2943
2017,Schleswig-Holstein,Saarland,26,20,46,80,83,163
2017,Schleswig-Holstein,Berlin,206,161,367,1158,1165,2323
2017,Schleswig-Holstein,Brandenburg,59,33,92,528,506,1034
2017,Schleswig-Holstein,Mecklenburg-Vorpommern,180,96,276,2132,2060,4192
2017,Schleswig-Holstein,Sachsen,112,62,174,580,560,1140
2017,Schleswig-Holstein,Sachsen-Anhalt,68,27,95,406,350,756
2017,Schleswig-Holstein,Thuringen,67,38,105,278,273,551
2017,Schleswig-Holstein,Insgesamt,4835,3235,8070,26452,26079,52531
2017,Hamburg,Schleswig-Holstein,1647,1285,2932,11011,11295,22306
2017,Hamburg,Hamburg,0,0,0,0,0,0
2017,Hamburg,Niedersachsen,948,705,1653,6416,6560,12976
2017,Hamburg,Bremen,111,107,218,480,521,1001
2017,Hamburg,Nordrhein-Westfalen,527,404,931,2346,2435,4781
2017,Hamburg,Hessen,282,190,472,1051,986,2037
2017,Hamburg,Rheinland-Pfalz,86,65,151,365,358,723
2017,Hamburg,Baden-Wurttemberg,328,224,552,1340,1290,2630
2017,Hamburg,Bayern,417,254,671,1541,1455,2996
2017,Hamburg,Saarland,21,9,30,71,49,120
2017,Hamburg,Berlin,366,312,678,1571,1707,3278
2017,Hamburg,Brandenburg,50,46,96,386,359,745
2017,Hamburg,Mecklenburg-Vorpommern,125,74,199,1020,942,1962
2017,Hamburg,Sachsen,84,47,131,445,397,842
2017,Hamburg,Sachsen-Anhalt,52,29,81,224,214,438
2017,Hamburg,Thuringen,37,27,64,174,175,349
2017,Hamburg,Insgesamt,5081,3778,8859,28441,28743,57184
2017,Niedersachsen,Schleswig-Holstein,591,400,991,4333,4566,8899
2017,Niedersachsen,Hamburg,928,725,1653,6083,6401,12484
2017,Niedersachsen,Niedersachsen,0,0,0,0,0,0
2017,Niedersachsen,Bremen,1017,763,1780,5948,5779,11727
2017,Niedersachsen,Nordrhein-Westfalen,3937,3046,6983,15707,15770,31477
2017,Niedersachsen,Hessen,1245,1001,2246,4518,4468,8986
2017,Niedersachsen,Rheinland-Pfalz,583,408,991,1798,1701,3499
2017,Niedersachsen,Baden-Wurttemberg,1551,1164,2715,4758,4327,9085
2017,Niedersachsen,Bayern,1832,1250,3082,5256,4439,9695
2017,Niedersachsen,Saarland,114,93,207,264,272,536
2017,Niedersachsen,Berlin,782,676,1458,3205,3229,6434
2017,Niedersachsen,Brandenburg,275,188,463,1324,1231,2555
2017,Niedersachsen,Mecklenburg-Vorpommern,312,159,471,1703,1561,3264
2017,Niedersachsen,Sachsen,535,327,862,1962,1745,3707
2017,Niedersachsen,Sachsen-Anhalt,421,255,676,2912,2756,5668
2017,Niedersachsen,Thuringen,307,196,503,1331,1267,2598
2017,Niedersachsen,Insgesamt,14430,10651,25081,61102,59512,120614
2017,Bremen,Schleswig-Holstein,85,42,127,379,367,746
2017,Bremen,Hamburg,156,132,288,603,664,1267
2017,Bremen,Niedersachsen,1033,777,1810,7184,7167,14351
2017,Bremen,Bremen,0,0,0,0,0,0
2017,Bremen,Nordrhein-Westfalen,354,259,613,1144,1013,2157
2017,Bremen,Hessen,123,81,204,366,321,687
2017,Bremen,Rheinland-Pfalz,53,32,85,155,131,286
2017,Bremen,Baden-Wurttemberg,187,117,304,482,422,904
2017,Bremen,Bayern,208,133,341,556,457,1013
2017,Bremen,Saarland,12,5,17,24,18,42
2017,Bremen,Berlin,130,104,234,428,452,880
2017,Bremen,Brandenburg,23,13,36,103,93,196
2017,Bremen,Mecklenburg-Vorpommern,58,18,76,183,121,304
2017,Bremen,Sachsen,57,23,80,191,144,335
2017,Bremen,Sachsen-Anhalt,44,32,76,128,102,230
2017,Bremen,Thuringen,37,16,53,90,77,167
2017,Bremen,Insgesamt,2560,1784,4344,12016,11549,23565
2017,Nordrhein-Westfalen,Schleswig-Holstein,594,355,949,3255,3299,6554
2017,Nordrhein-Westfalen,Hamburg,665,501,1166,3258,3398,6656
2017,Nordrhein-Westfalen,Niedersachsen,3738,2414,6152,17019,16543,33562
2017,Nordrhein-Westfalen,Bremen,379,256,635,1190,1174,2364
2017,Nordrhein-Westfalen,Nordrhein-Westfalen,0,0,0,0,0,0
2017,Nordrhein-Westfalen,Hessen,3234,2102,5336,10143,9493,19636
2017,Nordrhein-Westfalen,Rheinland-Pfalz,2035,1273,3308,9237,9043,18280
2017,Nordrhein-Westfalen,Baden-Wurttemberg,3659,2401,6060,10836,9403,20239
2017,Nordrhein-Westfalen,Bayern,3652,2109,5761,10977,9126,20103
2017,Nordrhein-Westfalen,Saarland,308,202,510,835,827,1662
2017,Nordrhein-Westfalen,Berlin,1428,1081,2509,5488,5297,10785
2017,Nordrhein-Westfalen,Brandenburg,358,200,558,1583,1339,2922
2017,Nordrhein-Westfalen,Mecklenburg-Vorpommern,367,208,575,1469,1293,2762
2017,Nordrhein-Westfalen,Sachsen,741,404,1145,2623,2087,4710
2017,Nordrhein-Westfalen,Sachsen-Anhalt,515,254,769,1570,1356,2926
2017,Nordrhein-Westfalen,Thuringen,536,303,839,1537,1261,2798
2017,Nordrhein-Westfalen,Insgesamt,22209,14063,36272,81020,74939,155959
2017,Hessen,Schleswig-Holstein,239,153,392,1265,1274,2539
2017,Hessen,Hamburg,265,201,466,1281,1305,2586
2017,Hessen,Niedersachsen,964,643,1607,4298,4230,8528
2017,Hessen,Bremen,96,89,185,327,352,679
2017,Hessen,Nordrhein-Westfalen,2720,1917,4637,9169,8728,17897
2017,Hessen,Hessen,0,0,0,0,0,0
2017,Hessen,Rheinland-Pfalz,2044,1408,3452,8176,8085,16261
2017,Hessen,Baden-Wurttemberg,2991,1843,4834,9153,8285,17438
2017,Hessen,Bayern,2557,1593,4150,8338,7344,15682
2017,Hessen,Saarland,142,116,258,449,487,936
2017,Hessen,Berlin,581,536,1117,2447,2336,4783
2017,Hessen,Brandenburg,184,102,286,733,657,1390
2017,Hessen,Mecklenburg-Vorpommern,134,39,173,532,486,1018
2017,Hessen,Sachsen,426,215,641,1670,1505,3175
2017,Hessen,Sachsen-Anhalt,235,108,343,726,633,1359
2017,Hessen,Thuringen,365,172,537,1652,1463,3115
2017,Hessen,Insgesamt,13943,9135,23078,50216,47170,97386
2017,Rheinland-Pfalz,Schleswig-Holstein,85,50,135,562,600,1162
2017,Rheinland-Pfalz,Hamburg,91,81,172,507,528,1035
2017,Rheinland-Pfalz,Niedersachsen,395,256,651,1623,1533,3156
2017,Rheinland-Pfalz,Bremen,76,36,112,172,157,329
2017,Rheinland-Pfalz,Nordrhein-Westfalen,1898,1305,3203,8447,8475,16922
2017,Rheinland-Pfalz,Hessen,1959,1411,3370,7917,7843,15760
2017,Rheinland-Pfalz,Rheinland-Pfalz,0,0,0,0,0,0
2017,Rheinland-Pfalz,Baden-Wurttemberg,2167,1475,3642,8329,7676,16005
2017,Rheinland-Pfalz,Bayern,830,570,1400,3037,2775,5812
2017,Rheinland-Pfalz,Saarland,391,296,687,2253,2298,4551
2017,Rheinland-Pfalz,Berlin,227,163,390,970,910,1880
2017,Rheinland-Pfalz,Brandenburg,48,37,85,300,303,603
2017,Rheinland-Pfalz,Mecklenburg-Vorpommern,53,31,84,257,217,474
2017,Rheinland-Pfalz,Sachsen,182,90,272,691,606,1297
2017,Rheinland-Pfalz,Sachsen-Anhalt,76,33,109,298,248,546
2017,Rheinland-Pfalz,Thuringen,110,65,175,398,363,761
2017,Rheinland-Pfalz,Insgesamt,8588,5899,14487,35761,34532,70293
2017,Baden-Wurttemberg,Schleswig-Holstein,332,199,531,1551,1519,3070
2017,Baden-Wurttemberg,Hamburg,352,252,604,1555,1703,3258
2017,Baden-Wurttemberg,Niedersachsen,1205,708,1913,4053,3716,7769
2017,Baden-Wurttemberg,Bremen,149,100,249,431,388,819
2017,Baden-Wurttemberg,Nordrhein-Westfalen,3326,2323,5649,9726,9003,18729
2017,Baden-Wurttemberg,Hessen,2846,1943,4789,9463,8676,18139
2017,Baden-Wurttemberg,Rheinland-Pfalz,2504,1623,4127,8699,7873,16572
2017,Baden-Wurttemberg,Baden-Wurttemberg,0,0,0,0,0,0
2017,Baden-Wurttemberg,Bayern,6071,3577,9648,20860,18710,39570
2017,Baden-Wurttemberg,Saarland,237,183,420,841,842,1683
2017,Baden-Wurttemberg,Berlin,919,727,1646,3680,3571,7251
2017,Baden-Wurttemberg,Brandenburg,244,126,370,1128,1023,2151
2017,Baden-Wurttemberg,Mecklenburg-Vorpommern,167,81,248,777,714,1491
2017,Baden-Wurttemberg,Sachsen,609,333,942,2827,2417,5244
2017,Baden-Wurttemberg,Sachsen-Anhalt,277,151,428,1063,878,1941
2017,Baden-Wurttemberg,Thuringen,353,215,568,1375,1181,2556
2017,Baden-Wurttemberg,Insgesamt,19591,12541,32132,68029,62214,130243
2017,Bayern,Schleswig-Holstein,358,239,597,1533,1521,3054
2017,Bayern,Hamburg,366,285,651,1718,1710,3428
2017,Bayern,Niedersachsen,1259,784,2043,4112,3627,7739
2017,Bayern,Bremen,203,110,313,499,401,900
2017,Bayern,Nordrhein-Westfalen,3479,2220,5699,9495,8166,17661
2017,Bayern,Hessen,2434,1470,3904,7663,6772,14435
2017,Bayern,Rheinland-Pfalz,877,540,1417,2760,2526,5286
2017,Bayern,Baden-Wurttemberg,6169,3526,9695,19506,17328,36834
2017,Bayern,Bayern,0,0,0,0,0,0
2017,Bayern,Saarland,163,110,273,495,469,964
2017,Bayern,Berlin,1084,850,1934,4265,4103,8368
2017,Bayern,Brandenburg,310,147,457,1341,1148,2489
2017,Bayern,Mecklenburg-Vorpommern,141,85,226,776,671,1447
2017,Bayern,Sachsen,778,428,1206,4051,3450,7501
2017,Bayern,Sachsen-Anhalt,310,147,457,1244,1000,2244
2017,Bayern,Thuringen,512,299,811,2557,2237,4794
2017,Bayern,Insgesamt,18443,11240,29683,62015,55129,117144
2017,Saarland,Schleswig-Holstein,38,21,59,132,115,247
2017,Saarland,Hamburg,18,12,30,78,78,156
2017,Saarland,Niedersachsen,117,65,182,347,266,613
2017,Saarland,Bremen,18,16,34,44,46,90
2017,Saarland,Nordrhein-Westfalen,402,263,665,1059,952,2011
2017,Saarland,Hessen,172,129,301,607,560,1167
2017,Saarland,Rheinland-Pfalz,434,344,778,2350,2488,4838
2017,Saarland,Baden-Wurttemberg,295,221,516,1096,1081,2177
2017,Saarland,Bayern,225,114,339,655,582,1237
2017,Saarland,Saarland,0,0,0,0,0,0
2017,Saarland,Berlin,85,40,125,258,225,483
2017,Saarland,Brandenburg,17,6,23,57,48,105
2017,Saarland,Mecklenburg-Vorpommern,9,2,11,33,30,63
2017,Saarland,Sachsen,38,21,59,124,124,248
2017,Saarland,Sachsen-Anhalt,21,6,27,70,51,121
2017,Saarland,Thuringen,24,12,36,67,64,131
2017,Saarland,Insgesamt,1913,1272,3185,6977,6710,13687
2017,Berlin,Schleswig-Holstein,228,161,389,1161,1238,2399
2017,Berlin,Hamburg,280,286,566,1255,1429,2684
2017,Berlin,Niedersachsen,639,424,1063,2688,2583,5271
2017,Berlin,Bremen,106,81,187,321,336,657
2017,Berlin,Nordrhein-Westfalen,1182,885,2067,3921,3844,7765
2017,Berlin,Hessen,607,444,1051,1836,1778,3614
2017,Berlin,Rheinland-Pfalz,209,156,365,719,708,1427
2017,Berlin,Baden-Wurttemberg,788,572,1360,2841,2576,5417
2017,Berlin,Bayern,955,735,1690,3415,3143,6558
2017,Berlin,Saarland,51,31,82,151,131,282
2017,Berlin,Berlin,0,0,0,0,0,0
2017,Berlin,Brandenburg,1885,1484,3369,16271,15659,31930
2017,Berlin,Mecklenburg-Vorpommern,211,148,359,1569,1608,3177
2017,Berlin,Sachsen,543,335,878,1998,1875,3873
2017,Berlin,Sachsen-Anhalt,355,276,631,1237,1266,2503
2017,Berlin,Thuringen,147,125,272,632,664,1296
2017,Berlin,Insgesamt,8186,6143,14329,40015,38838,78853
2017,Brandenburg,Schleswig-Holstein,80,52,132,523,534,1057
2017,Brandenburg,Hamburg,80,74,154,377,335,712
2017,Brandenburg,Niedersachsen,234,154,388,1174,1091,2265
2017,Brandenburg,Bremen,32,18,50,104,76,180
2017,Brandenburg,Nordrhein-Westfalen,523,280,803,1431,1154,2585
2017,Brandenburg,Hessen,163,98,261,601,529,1130
2017,Brandenburg,Rheinland-Pfalz,81,50,131,309,265,574
2017,Brandenburg,Baden-Wurttemberg,242,117,359,918,779,1697
2017,Brandenburg,Bayern,256,129,385,1151,874,2025
2017,Brandenburg,Saarland,27,11,38,63,45,108
2017,Brandenburg,Berlin,1737,1308,3045,9308,8722,18030
2017,Brandenburg,Brandenburg,0,0,0,0,0,0
2017,Brandenburg,Mecklenburg-Vorpommern,82,61,143,1607,1768,3375
2017,Brandenburg,Sachsen,184,136,320,2404,2427,4831
2017,Brandenburg,Sachsen-Anhalt,100,58,158,1127,1169,2296
2017,Brandenburg,Thuringen,74,30,104,495,432,927
2017,Brandenburg,Insgesamt,3895,2576,6471,21592,20200,41792
2017,Mecklenburg-Vorpommern,Schleswig-Holstein,188,129,317,1764,1678,3442
2017,Mecklenburg-Vorpommern,Hamburg,229,140,369,1086,945,2031
2017,Mecklenburg-Vorpommern,Niedersachsen,320,189,509,1614,1436,3050
2017,Mecklenburg-Vorpommern,Bremen,52,30,82,149,137,286
2017,Mecklenburg-Vorpommern,Nordrhein-Westfalen,610,310,920,1379,1062,2441
2017,Mecklenburg-Vorpommern,Hessen,147,82,229,426,387,813
2017,Mecklenburg-Vorpommern,Rheinland-Pfalz,73,38,111,247,206,453
2017,Mecklenburg-Vorpommern,Baden-Wurttemberg,209,123,332,656,511,1167
2017,Mecklenburg-Vorpommern,Bayern,222,130,352,706,538,1244
2017,Mecklenburg-Vorpommern,Saarland,22,4,26,48,33,81
2017,Mecklenburg-Vorpommern,Berlin,287,199,486,1390,1329,2719
2017,Mecklenburg-Vorpommern,Brandenburg,129,93,222,1332,1438,2770
2017,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0,0,0,0,0,0
2017,Mecklenburg-Vorpommern,Sachsen,92,58,150,813,745,1558
2017,Mecklenburg-Vorpommern,Sachsen-Anhalt,56,32,88,482,457,939
2017,Mecklenburg-Vorpommern,Thuringen,43,27,70,296,296,592
2017,Mecklenburg-Vorpommern,Insgesamt,2679,1584,4263,12388,11198,23586
2017,Sachsen,Schleswig-Holstein,107,64,171,567,497,1064
2017,Sachsen,Hamburg,141,97,238,555,518,1073
2017,Sachsen,Niedersachsen,441,232,673,1582,1366,2948
2017,Sachsen,Bremen,85,32,117,186,134,320
2017,Sachsen,Nordrhein-Westfalen,941,569,1510,2525,2092,4617
2017,Sachsen,Hessen,491,267,758,1485,1291,2776
2017,Sachsen,Rheinland-Pfalz,149,92,241,555,509,1064
2017,Sachsen,Baden-Wurttemberg,653,384,1037,2319,1972,4291
2017,Sachsen,Bayern,899,481,1380,3788,3135,6923
2017,Sachsen,Saarland,33,20,53,93,78,171
2017,Sachsen,Berlin,678,433,1111,2324,2113,4437
2017,Sachsen,Brandenburg,219,134,353,2081,2153,4234
2017,Sachsen,Mecklenburg-Vorpommern,70,50,120,835,837,1672
2017,Sachsen,Sachsen,0,0,0,0,0,0
2017,Sachsen,Sachsen-Anhalt,313,201,514,2924,2824,5748
2017,Sachsen,Thuringen,291,149,440,2385,2248,4633
2017,Sachsen,Insgesamt,5511,3205,8716,24204,21767,45971
2017,Sachsen-Anhalt,Schleswig-Holstein,85,34,119,440,391,831
2017,Sachsen-Anhalt,Hamburg,142,79,221,416,338,754
2017,Sachsen-Anhalt,Niedersachsen,581,388,969,3056,2804,5860
2017,Sachsen-Anhalt,Bremen,67,35,102,151,94,245
2017,Sachsen-Anhalt,Nordrhein-Westfalen,787,483,1270,1709,1422,3131
2017,Sachsen-Anhalt,Hessen,271,174,445,771,675,1446
2017,Sachsen-Anhalt,Rheinland-Pfalz,130,85,215,355,315,670
2017,Sachsen-Anhalt,Baden-Wurttemberg,361,201,562,1115,910,2025
2017,Sachsen-Anhalt,Bayern,393,239,632,1337,1081,2418
2017,Sachsen-Anhalt,Saarland,30,25,55,60,46,106
2017,Sachsen-Anhalt,Berlin,390,257,647,1314,1201,2515
2017,Sachsen-Anhalt,Brandenburg,128,74,202,1100,1148,2248
2017,Sachsen-Anhalt,Mecklenburg-Vorpommern,49,37,86,623,646,1269
2017,Sachsen-Anhalt,Sachsen,404,224,628,3447,3391,6838
2017,Sachsen-Anhalt,Sachsen-Anhalt,0,0,0,0,0,0
2017,Sachsen-Anhalt,Thuringen,163,91,254,1414,1359,2773
2017,Sachsen-Anhalt,Insgesamt,3981,2426,6407,17308,15821,33129
2017,Thuringen,Schleswig-Holstein,66,41,107,310,257,567
2017,Thuringen,Hamburg,96,58,154,267,261,528
2017,Thuringen,Niedersachsen,320,205,525,1472,1358,2830
2017,Thuringen,Bremen,43,20,63,99,89,188
2017,Thuringen,Nordrhein-Westfalen,633,428,1061,1570,1444,3014
2017,Thuringen,Hessen,337,250,587,1710,1669,3379
2017,Thuringen,Rheinland-Pfalz,145,77,222,424,331,755
2017,Thuringen,Baden-Wurttemberg,380,257,637,1338,1135,2473
2017,Thuringen,Bayern,640,432,1072,3008,2510,5518
2017,Thuringen,Saarland,15,12,27,47,45,92
2017,Thuringen,Berlin,173,170,343,825,849,1674
2017,Thuringen,Brandenburg,63,26,89,451,427,878
2017,Thuringen,Mecklenburg-Vorpommern,34,32,66,363,383,746
2017,Thuringen,Sachsen,279,180,459,3392,3408,6800
2017,Thuringen,Sachsen-Anhalt,113,55,168,1316,1304,2620
2017,Thuringen,Thuringen,0,0,0,0,0,0
2017,Thuringen,Insgesamt,3337,2243,5580,16592,15470,32062
2017,Insgesamt,Schleswig-Holstein,4723,3225,7948,28786,29151,57937
2017,Insgesamt,Hamburg,5179,4039,9218,27942,28783,56725
2017,Insgesamt,Niedersachsen,12904,8367,21271,61242,58835,120077
2017,Insgesamt,Bremen,2532,1746,4278,10528,10121,20649
2017,Insgesamt,Nordrhein-Westfalen,22042,15161,37203,72410,68293,140703
2017,Insgesamt,Hessen,14583,9823,24406,49648,46459,96107
2017,Insgesamt,Rheinland-Pfalz,9513,6260,15773,36624,35026,71650
2017,Insgesamt,Baden-Wurttemberg,20386,12868,33254,66165,58971,125136
2017,Insgesamt,Bayern,19585,11990,31575,66155,57582,123737
2017,Insgesamt,Saarland,1592,1137,2729,5774,5723,11497
2017,Insgesamt,Berlin,9073,7017,16090,38631,37209,75840
2017,Insgesamt,Brandenburg,3992,2709,6701,28718,27532,56250
2017,Insgesamt,Mecklenburg-Vorpommern,1992,1121,3113,13879,13337,27216
2017,Insgesamt,Sachsen,5064,2883,7947,27218,24881,52099
2017,Insgesamt,Sachsen-Anhalt,2956,1664,4620,15727,14608,30335
2017,Insgesamt,Thuringen,3066,1765,4831,14681,13360,28041
2017,Insgesamt,Insgesamt,139182,91775,230957,564128,529871,1093999
2018,Schleswig-Holstein,Schleswig-Holstein,0,0,0,0,0,0
2018,Schleswig-Holstein,Hamburg,1579,1230,2809,8778,8884,17662
2018,Schleswig-Holstein,Niedersachsen,706,472,1178,4355,4496,8851
2018,Schleswig-Holstein,Bremen,108,82,190,417,464,881
2018,Schleswig-Holstein,Nordrhein-Westfalen,795,539,1334,2766,2728,5494
2018,Schleswig-Holstein,Hessen,285,185,470,1039,986,2025
2018,Schleswig-Holstein,Rheinland-Pfalz,117,66,183,498,463,961
2018,Schleswig-Holstein,Baden-Wurttemberg,435,264,699,1456,1304,2760
2018,Schleswig-Holstein,Bayern,468,284,752,1589,1413,3002
2018,Schleswig-Holstein,Saarland,22,13,35,61,77,138
2018,Schleswig-Holstein,Berlin,247,160,407,1051,1074,2125
2018,Schleswig-Holstein,Brandenburg,58,39,97,499,508,1007
2018,Schleswig-Holstein,Mecklenburg-Vorpommern,149,82,231,1997,2023,4020
2018,Schleswig-Holstein,Sachsen,98,62,160,540,528,1068
2018,Schleswig-Holstein,Sachsen-Anhalt,77,40,117,380,362,742
2018,Schleswig-Holstein,Thuringen,56,29,85,291,261,552
2018,Schleswig-Holstein,Insgesamt,5200,3547,8747,25717,25571,51288
2018,Hamburg,Schleswig-Holstein,1711,1483,3194,11212,11661,22873
2018,Hamburg,Hamburg,0,0,0,0,0,0
2018,Hamburg,Niedersachsen,1047,783,1830,6564,6626,13190
2018,Hamburg,Bremen,116,84,200,477,500,977
2018,Hamburg,Nordrhein-Westfalen,519,399,918,2370,2413,4783
2018,Hamburg,Hessen,265,172,437,993,925,1918
2018,Hamburg,Rheinland-Pfalz,92,63,155,341,344,685
2018,Hamburg,Baden-Wurttemberg,315,206,521,1268,1284,2552
2018,Hamburg,Bayern,412,248,660,1646,1419,3065
2018,Hamburg,Saarland,21,16,37,57,66,123
2018,Hamburg,Berlin,349,319,668,1424,1589,3013
2018,Hamburg,Brandenburg,77,49,126,383,324,707
2018,Hamburg,Mecklenburg-Vorpommern,98,64,162,1008,981,1989
2018,Hamburg,Sachsen,92,56,148,425,426,851
2018,Hamburg,Sachsen-Anhalt,45,34,79,269,227,496
2018,Hamburg,Thuringen,25,23,48,158,168,326
2018,Hamburg,Insgesamt,5184,3999,9183,28595,28953,57548
2018,Niedersachsen,Schleswig-Holstein,662,473,1135,4466,4723,9189
2018,Niedersachsen,Hamburg,1111,818,1929,6218,6477,12695
2018,Niedersachsen,Niedersachsen,0,0,0,0,0,0
2018,Niedersachsen,Bremen,1131,785,1916,6167,5905,12072
2018,Niedersachsen,Nordrhein-Westfalen,4067,3290,7357,15599,15987,31586
2018,Niedersachsen,Hessen,1242,987,2229,4469,4518,8987
2018,Niedersachsen,Rheinland-Pfalz,610,413,1023,1772,1690,3462
